currencyrateid,currencyratedate,fromcurrencycode,tocurrencycode,averagerate,endofdayrate,modifieddate
11400,2025-02-25,USD,SAR,3.7507,3.7563,2025-02-25 00:00:00.000
11401,2025-02-25,USD,VEB,1371.0,1371.0,2025-02-25 00:00:00.000
11402,2025-02-26,USD,ARS,3.6299,3.6297,2025-02-26 00:00:00.000
11403,2025-02-26,USD,AUD,1.8614,1.8605,2025-02-26 00:00:00.000
11404,2025-02-26,USD,BRL,3.165,3.164,2025-02-26 00:00:00.000
11405,2025-02-26,USD,CAD,1.5642,1.5553,2025-02-26 00:00:00.000
11406,2025-02-26,USD,CNY,8.2866,8.2857,2025-02-26 00:00:00.000
11407,2025-02-26,USD,EUR,1.0165,1.0158,2025-02-26 00:00:00.000
11408,2025-02-26,USD,GBP,0.6505,0.6498,2025-02-26 00:00:00.000
11409,2025-02-26,USD,JPY,118.49,118.412,2025-02-26 00:00:00.000
11410,2025-02-26,USD,MXN,9.9553,9.9489,2025-02-26 00:00:00.000
11411,2025-02-26,USD,SAR,3.7505,3.749,2025-02-26 00:00:00.000
11412,2025-02-26,USD,VEB,1346.0,1345.91,2025-02-26 00:00:00.000
11413,2025-02-27,USD,ARS,3.64,3.64,2025-02-27 00:00:00.000
11414,2025-02-27,USD,AUD,1.8597,1.8602,2025-02-27 00:00:00.000
11415,2025-02-27,USD,BRL,3.2,3.201,2025-02-27 00:00:00.000
11416,2025-02-27,USD,CAD,1.564,1.5669,2025-02-27 00:00:00.000
11417,2025-02-27,USD,CNY,8.2866,8.2874,2025-02-27 00:00:00.000
11418,2025-02-27,USD,EUR,1.021,1.0216,2025-02-27 00:00:00.000
11419,2025-02-27,USD,GBP,0.6508,0.6513,2025-02-27 00:00:00.000
11420,2025-02-27,USD,JPY,117.36,117.395,2025-02-27 00:00:00.000
11421,2025-02-27,USD,MXN,9.9871,9.992,2025-02-27 00:00:00.000
11422,2025-02-27,USD,SAR,3.7505,3.7541,2025-02-27 00:00:00.000
11423,2025-02-27,USD,VEB,1376.0,1376.0899,2025-02-27 00:00:00.000
11424,2025-02-28,USD,ARS,3.64,3.6398,2025-02-28 00:00:00.000
11425,2025-02-28,USD,AUD,1.8447,1.8442,2025-02-28 00:00:00.000
11426,2025-02-28,USD,BRL,3.21,3.204,2025-02-28 00:00:00.000
11427,2025-02-28,USD,CAD,1.5592,1.5578,2025-02-28 00:00:00.000
11428,2025-02-28,USD,CNY,8.2867,8.2858,2025-02-28 00:00:00.000
11429,2025-02-28,USD,EUR,1.0185,1.0178,2025-02-28 00:00:00.000
11430,2025-02-28,USD,GBP,0.6512,0.6509,2025-02-28 00:00:00.000
11431,2025-02-28,USD,JPY,117.4,117.373,2025-02-28 00:00:00.000
11432,2025-02-28,USD,MXN,9.9349,9.9269,2025-02-28 00:00:00.000
11433,2025-02-28,USD,SAR,3.7505,3.7454,2025-02-28 00:00:00.000
11434,2025-02-28,USD,VEB,1367.0,1366.98,2025-02-28 00:00:00.000
11435,2025-03-01,USD,ARS,3.64,3.6406,2025-03-01 00:00:00.000
11436,2025-03-01,USD,AUD,1.8328,1.8329,2025-03-01 00:00:00.000
11437,2025-03-01,USD,BRL,3.12,3.128,2025-03-01 00:00:00.000
11438,2025-03-01,USD,CAD,1.5596,1.5658,2025-03-01 00:00:00.000
11439,2025-03-01,USD,CNY,8.2867,8.2868,2025-03-01 00:00:00.000
11440,2025-03-01,USD,EUR,1.0152,1.0153,2025-03-01 00:00:00.000
11441,2025-03-01,USD,GBP,0.6499,0.6505,2025-03-01 00:00:00.000
11442,2025-03-01,USD,JPY,117.73,117.7369,2025-03-01 00:00:00.000
11443,2025-03-01,USD,MXN,9.8268,9.8309,2025-03-01 00:00:00.000
11444,2025-03-01,USD,SAR,3.7505,3.7572,2025-03-01 00:00:00.000
11445,2025-03-01,USD,VEB,1377.0,1377.03,2025-03-01 00:00:00.000
11446,2025-03-02,USD,ARS,3.64,3.6395,2025-03-02 00:00:00.000
11447,2025-03-02,USD,AUD,1.8345,1.8337,2025-03-02 00:00:00.000
11448,2025-03-02,USD,BRL,3.12,3.111,2025-03-02 00:00:00.000
11449,2025-03-02,USD,CAD,1.5596,1.5544,2025-03-02 00:00:00.000
11450,2025-03-02,USD,CNY,8.2867,8.2858,2025-03-02 00:00:00.000
11451,2025-03-02,USD,EUR,1.017,1.0164,2025-03-02 00:00:00.000
11452,2025-03-02,USD,GBP,0.6505,0.6505,2025-03-02 00:00:00.000
11453,2025-03-02,USD,JPY,117.74,117.7099,2025-03-02 00:00:00.000
11454,2025-03-02,USD,MXN,9.8109,9.803,2025-03-02 00:00:00.000
11455,2025-03-02,USD,SAR,3.7505,3.7494,2025-03-02 00:00:00.000
11456,2025-03-02,USD,VEB,1377.0,1376.91,2025-03-02 00:00:00.000
11457,2025-03-03,USD,ARS,3.64,3.641,2025-03-03 00:00:00.000
11458,2025-03-03,USD,AUD,1.8321,1.8331,2025-03-03 00:00:00.000
11459,2025-03-03,USD,BRL,3.12,3.1269,2025-03-03 00:00:00.000
11460,2025-03-03,USD,CAD,1.5596,1.5676,2025-03-03 00:00:00.000
11461,2025-03-03,USD,CNY,8.2867,8.2876,2025-03-03 00:00:00.000
11462,2025-03-03,USD,EUR,1.0165,1.0166,2025-03-03 00:00:00.000
11463,2025-03-03,USD,GBP,0.6498,0.6502,2025-03-03 00:00:00.000
11464,2025-03-03,USD,JPY,117.73,117.805,2025-03-03 00:00:00.000
11465,2025-03-03,USD,MXN,9.8109,9.8179,2025-03-03 00:00:00.000
11466,2025-03-03,USD,SAR,3.7505,3.7555,2025-03-03 00:00:00.000
11467,2025-03-03,USD,VEB,1377.0,1377.0699,2025-03-03 00:00:00.000
11468,2025-03-04,USD,ARS,3.64,3.6393,2025-03-04 00:00:00.000
11469,2025-03-04,USD,AUD,1.8488,1.8479,2025-03-04 00:00:00.000
11470,2025-03-04,USD,BRL,3.101,3.1,2025-03-04 00:00:00.000
11471,2025-03-04,USD,CAD,1.5748,1.5681,2025-03-04 00:00:00.000
11472,2025-03-04,USD,CNY,8.2867,8.2858,2025-03-04 00:00:00.000
11473,2025-03-04,USD,EUR,1.0244,1.0241,2025-03-04 00:00:00.000
11474,2025-03-04,USD,GBP,0.655,0.6543,2025-03-04 00:00:00.000
11475,2025-03-04,USD,JPY,118.65,118.5999,2025-03-04 00:00:00.000
11476,2025-03-04,USD,MXN,9.7539,9.75,2025-03-04 00:00:00.000
11477,2025-03-04,USD,SAR,3.7505,3.7412,2025-03-04 00:00:00.000
11478,2025-03-04,USD,VEB,1377.0,1376.99,2025-03-04 00:00:00.000
11479,2025-03-05,USD,ARS,3.62,3.621,2025-03-05 00:00:00.000
11480,2025-03-05,USD,AUD,1.8307,1.831,2025-03-05 00:00:00.000
11481,2025-03-05,USD,BRL,3.1,3.1059,2025-03-05 00:00:00.000
11482,2025-03-05,USD,CAD,1.5679,1.5696,2025-03-05 00:00:00.000
11483,2025-03-05,USD,CNY,8.2867,8.2875,2025-03-05 00:00:00.000
11484,2025-03-05,USD,EUR,1.0215,1.0217,2025-03-05 00:00:00.000
11485,2025-03-05,USD,GBP,0.6543,0.6549,2025-03-05 00:00:00.000
11486,2025-03-05,USD,JPY,118.88,118.9509,2025-03-05 00:00:00.000
11487,2025-03-05,USD,MXN,9.8257,9.832,2025-03-05 00:00:00.000
11488,2025-03-05,USD,SAR,3.7505,3.7566,2025-03-05 00:00:00.000
11489,2025-03-05,USD,VEB,1392.0,1392.0899,2025-03-05 00:00:00.000
11490,2025-03-06,USD,ARS,3.58,3.5796,2025-03-06 00:00:00.000
11491,2025-03-06,USD,AUD,1.8369,1.8361,2025-03-06 00:00:00.000
11492,2025-03-06,USD,BRL,3.088,3.08,2025-03-06 00:00:00.000
11493,2025-03-06,USD,CAD,1.5566,1.5497,2025-03-06 00:00:00.000
11494,2025-03-06,USD,CNY,8.2866,8.2856,2025-03-06 00:00:00.000
11495,2025-03-06,USD,EUR,1.0199,1.0196,2025-03-06 00:00:00.000
11496,2025-03-06,USD,GBP,0.6529,0.6524,2025-03-06 00:00:00.000
11497,2025-03-06,USD,JPY,118.56,118.465,2025-03-06 00:00:00.000
11498,2025-03-06,USD,MXN,9.8297,9.827,2025-03-06 00:00:00.000
11499,2025-03-06,USD,SAR,3.7505,3.7439,2025-03-06 00:00:00.000
11500,2025-03-06,USD,VEB,1408.0,1407.93,2025-03-06 00:00:00.000
11501,2025-03-07,USD,ARS,3.6,3.6002,2025-03-07 00:00:00.000
11502,2025-03-07,USD,AUD,1.8471,1.8475,2025-03-07 00:00:00.000
11503,2025-03-07,USD,BRL,3.141,3.1419,2025-03-07 00:00:00.000
11504,2025-03-07,USD,CAD,1.5599,1.5658,2025-03-07 00:00:00.000
11505,2025-03-07,USD,CNY,8.2866,8.2872,2025-03-07 00:00:00.000
11506,2025-03-07,USD,EUR,1.0321,1.0326,2025-03-07 00:00:00.000
11507,2025-03-07,USD,GBP,0.6573,0.6579,2025-03-07 00:00:00.000
11508,2025-03-07,USD,JPY,119.99,120.036,2025-03-07 00:00:00.000
11509,2025-03-07,USD,MXN,9.8574,9.861,2025-03-07 00:00:00.000
11510,2025-03-07,USD,SAR,3.7505,3.7505,2025-03-07 00:00:00.000
11511,2025-03-07,USD,VEB,1403.0,1403.0899,2025-03-07 00:00:00.000
11512,2025-03-08,USD,ARS,3.6,3.5996,2025-03-08 00:00:00.000
11513,2025-03-08,USD,AUD,1.8411,1.8404,2025-03-08 00:00:00.000
11514,2025-03-08,USD,BRL,3.2198,3.2189,2025-03-08 00:00:00.000
11515,2025-03-08,USD,CAD,1.5567,1.5488,2025-03-08 00:00:00.000
11516,2025-03-08,USD,CNY,8.2866,8.2861,2025-03-08 00:00:00.000
11517,2025-03-08,USD,EUR,1.028,1.028,2025-03-08 00:00:00.000
11518,2025-03-08,USD,GBP,0.6579,0.657,2025-03-08 00:00:00.000
11519,2025-03-08,USD,JPY,119.62,119.5999,2025-03-08 00:00:00.000
11520,2025-03-08,USD,MXN,9.8562,9.8529,2025-03-08 00:00:00.000
11521,2025-03-08,USD,SAR,3.7505,3.749,2025-03-08 00:00:00.000
11522,2025-03-08,USD,VEB,1403.0,1402.91,2025-03-08 00:00:00.000
11523,2025-03-09,USD,ARS,3.6,3.6006,2025-03-09 00:00:00.000
11524,2025-03-09,USD,AUD,1.842,1.8426,2025-03-09 00:00:00.000
11525,2025-03-09,USD,BRL,3.2198,3.221,2025-03-09 00:00:00.000
11526,2025-03-09,USD,CAD,1.5572,1.5646,2025-03-09 00:00:00.000
11527,2025-03-09,USD,CNY,8.2866,8.2875,2025-03-09 00:00:00.000
11528,2025-03-09,USD,EUR,1.028,1.0288,2025-03-09 00:00:00.000
11529,2025-03-09,USD,GBP,0.6576,0.6584,2025-03-09 00:00:00.000
11530,2025-03-09,USD,JPY,119.72,119.7339,2025-03-09 00:00:00.000
11531,2025-03-09,USD,MXN,9.8499,9.8529,2025-03-09 00:00:00.000
11532,2025-03-09,USD,SAR,3.7505,3.7551,2025-03-09 00:00:00.000
11533,2025-03-09,USD,VEB,1403.0,1403.05,2025-03-09 00:00:00.000
11534,2025-03-10,USD,ARS,3.6,3.5994,2025-03-10 00:00:00.000
11535,2025-03-10,USD,AUD,1.8362,1.8352,2025-03-10 00:00:00.000
11536,2025-03-10,USD,BRL,3.2198,3.212,2025-03-10 00:00:00.000
11537,2025-03-10,USD,CAD,1.5572,1.5529,2025-03-10 00:00:00.000
11538,2025-03-10,USD,CNY,8.2866,8.2865,2025-03-10 00:00:00.000
11539,2025-03-10,USD,EUR,1.0283,1.0276,2025-03-10 00:00:00.000
11540,2025-03-10,USD,GBP,0.6576,0.6572,2025-03-10 00:00:00.000
11541,2025-03-10,USD,JPY,119.6,119.534,2025-03-10 00:00:00.000
11542,2025-03-10,USD,MXN,9.8499,9.842,2025-03-10 00:00:00.000
11543,2025-03-10,USD,SAR,3.7505,3.7427,2025-03-10 00:00:00.000
11544,2025-03-10,USD,VEB,1403.0,1402.91,2025-03-10 00:00:00.000
11545,2025-03-11,USD,ARS,3.64,3.6402,2025-03-11 00:00:00.000
11546,2025-03-11,USD,AUD,1.8369,1.8376,2025-03-11 00:00:00.000
11547,2025-03-11,USD,BRL,3.0939,3.1,2025-03-11 00:00:00.000
11548,2025-03-11,USD,CAD,1.5558,1.5579,2025-03-11 00:00:00.000
11549,2025-03-11,USD,CNY,8.2866,8.2873,2025-03-11 00:00:00.000
11550,2025-03-11,USD,EUR,1.029,1.0299,2025-03-11 00:00:00.000
11551,2025-03-11,USD,GBP,0.6572,0.6579,2025-03-11 00:00:00.000
11552,2025-03-11,USD,JPY,119.74,119.827,2025-03-11 00:00:00.000
11553,2025-03-11,USD,MXN,9.8527,9.8569,2025-03-11 00:00:00.000
11554,2025-03-11,USD,SAR,3.7507,3.7582,2025-03-11 00:00:00.000
11555,2025-03-11,USD,VEB,1391.0,1391.01,2025-03-11 00:00:00.000
11556,2025-03-12,USD,ARS,3.62,3.6194,2025-03-12 00:00:00.000
11557,2025-03-12,USD,AUD,1.8068,1.8061,2025-03-12 00:00:00.000
11558,2025-03-12,USD,BRL,3.135,3.1259,2025-03-12 00:00:00.000
11559,2025-03-12,USD,CAD,1.5543,1.5475,2025-03-12 00:00:00.000
11560,2025-03-12,USD,CNY,8.2866,8.2865,2025-03-12 00:00:00.000
11561,2025-03-12,USD,EUR,1.017,1.017,2025-03-12 00:00:00.000
11562,2025-03-12,USD,GBP,0.6518,0.6513,2025-03-12 00:00:00.000
11563,2025-03-12,USD,JPY,118.21,118.178,2025-03-12 00:00:00.000
11564,2025-03-12,USD,MXN,9.9171,9.916,2025-03-12 00:00:00.000
11565,2025-03-12,USD,SAR,3.7507,3.7482,2025-03-12 00:00:00.000
11566,2025-03-12,USD,VEB,1410.0,1409.98,2025-03-12 00:00:00.000
11567,2025-03-13,USD,ARS,3.62,3.6204,2025-03-13 00:00:00.000
11568,2025-03-13,USD,AUD,1.8146,1.8152,2025-03-13 00:00:00.000
11569,2025-03-13,USD,BRL,3.12,3.128,2025-03-13 00:00:00.000
11570,2025-03-13,USD,CAD,1.5597,1.5612,2025-03-13 00:00:00.000
11571,2025-03-13,USD,CNY,8.2867,8.2873,2025-03-13 00:00:00.000
11572,2025-03-13,USD,EUR,1.0213,1.022,2025-03-13 00:00:00.000
11573,2025-03-13,USD,GBP,0.6518,0.6524,2025-03-13 00:00:00.000
11574,2025-03-13,USD,JPY,118.74,118.837,2025-03-13 00:00:00.000
11575,2025-03-13,USD,MXN,9.9337,9.9399,2025-03-13 00:00:00.000
11576,2025-03-13,USD,SAR,3.7505,3.7597,2025-03-13 00:00:00.000
11577,2025-03-13,USD,VEB,1405.0,1405.02,2025-03-13 00:00:00.000
11578,2025-03-14,USD,ARS,3.6299,3.6293,2025-03-14 00:00:00.000
11579,2025-03-14,USD,AUD,1.8116,1.8112,2025-03-14 00:00:00.000
11580,2025-03-14,USD,BRL,3.072,3.071,2025-03-14 00:00:00.000
11581,2025-03-14,USD,CAD,1.5591,1.5559,2025-03-14 00:00:00.000
11582,2025-03-14,USD,CNY,8.2866,8.2865,2025-03-14 00:00:00.000
11583,2025-03-14,USD,EUR,1.0156,1.0155,2025-03-14 00:00:00.000
11584,2025-03-14,USD,GBP,0.6458,0.6457,2025-03-14 00:00:00.000
11585,2025-03-14,USD,JPY,118.16,118.157,2025-03-14 00:00:00.000
11586,2025-03-14,USD,MXN,9.9393,9.938,2025-03-14 00:00:00.000
11587,2025-03-14,USD,SAR,3.7505,3.7475,2025-03-14 00:00:00.000
11588,2025-03-14,USD,VEB,1418.0,1417.92,2025-03-14 00:00:00.000
11589,2025-03-15,USD,ARS,3.6299,3.6307,2025-03-15 00:00:00.000
11590,2025-03-15,USD,AUD,1.8168,1.8178,2025-03-15 00:00:00.000
11591,2025-03-15,USD,BRL,3.1535,3.1549,2025-03-15 00:00:00.000
11592,2025-03-15,USD,CAD,1.559,1.5625,2025-03-15 00:00:00.000
11593,2025-03-15,USD,CNY,8.2866,8.2873,2025-03-15 00:00:00.000
11594,2025-03-15,USD,EUR,1.0185,1.0185,2025-03-15 00:00:00.000
11595,2025-03-15,USD,GBP,0.645,0.6453,2025-03-15 00:00:00.000
11596,2025-03-15,USD,JPY,118.35,118.391,2025-03-15 00:00:00.000
11597,2025-03-15,USD,MXN,9.9656,9.9659,2025-03-15 00:00:00.000
11598,2025-03-15,USD,SAR,3.7505,3.7576,2025-03-15 00:00:00.000
11599,2025-03-15,USD,VEB,1418.0,1418.04,2025-03-15 00:00:00.000
11600,2025-03-16,USD,ARS,3.6299,3.6292,2025-03-16 00:00:00.000
11601,2025-03-16,USD,AUD,1.8175,1.8173,2025-03-16 00:00:00.000
11602,2025-03-16,USD,BRL,3.1535,3.153,2025-03-16 00:00:00.000
11603,2025-03-16,USD,CAD,1.5593,1.5585,2025-03-16 00:00:00.000
11604,2025-03-16,USD,CNY,8.2866,8.286,2025-03-16 00:00:00.000
11605,2025-03-16,USD,EUR,1.0201,1.0193,2025-03-16 00:00:00.000
11606,2025-03-16,USD,GBP,0.6464,0.646,2025-03-16 00:00:00.000
11607,2025-03-16,USD,JPY,118.73,118.7219,2025-03-16 00:00:00.000
11608,2025-03-16,USD,MXN,9.957,9.9529,2025-03-16 00:00:00.000
11609,2025-03-16,USD,SAR,3.7505,3.7406,2025-03-16 00:00:00.000
11610,2025-03-16,USD,VEB,1418.0,1417.91,2025-03-16 00:00:00.000
11611,2025-03-17,USD,ARS,3.6299,3.6303,2025-03-17 00:00:00.000
11612,2025-03-17,USD,AUD,1.8186,1.8192,2025-03-17 00:00:00.000
11613,2025-03-17,USD,BRL,3.1535,3.156,2025-03-17 00:00:00.000
11614,2025-03-17,USD,CAD,1.5592,1.5685,2025-03-17 00:00:00.000
11615,2025-03-17,USD,CNY,8.2866,8.2873,2025-03-17 00:00:00.000
11616,2025-03-17,USD,EUR,1.0181,1.0189,2025-03-17 00:00:00.000
11617,2025-03-17,USD,GBP,0.645,0.6454,2025-03-17 00:00:00.000
11618,2025-03-17,USD,JPY,118.45,118.545,2025-03-17 00:00:00.000
11619,2025-03-17,USD,MXN,9.957,9.964,2025-03-17 00:00:00.000
11620,2025-03-17,USD,SAR,3.7505,3.7545,2025-03-17 00:00:00.000
11621,2025-03-17,USD,VEB,1418.0,1418.0699,2025-03-17 00:00:00.000
11622,2025-03-18,USD,ARS,3.6299,3.6295,2025-03-18 00:00:00.000
11623,2025-03-18,USD,AUD,1.8146,1.8144,2025-03-18 00:00:00.000
11624,2025-03-18,USD,BRL,3.0891,3.083,2025-03-18 00:00:00.000
11625,2025-03-18,USD,CAD,1.5573,1.5569,2025-03-18 00:00:00.000
11626,2025-03-18,USD,CNY,8.2868,8.2864,2025-03-18 00:00:00.000
11627,2025-03-18,USD,EUR,1.0168,1.0166,2025-03-18 00:00:00.000
11628,2025-03-18,USD,GBP,0.6461,0.6453,2025-03-18 00:00:00.000
11629,2025-03-18,USD,JPY,118.18,118.155,2025-03-18 00:00:00.000
11630,2025-03-18,USD,MXN,9.9419,9.932,2025-03-18 00:00:00.000
11631,2025-03-18,USD,SAR,3.7504,3.7479,2025-03-18 00:00:00.000
11632,2025-03-18,USD,VEB,1418.0,1417.97,2025-03-18 00:00:00.000
11633,2025-03-19,USD,ARS,3.6499,3.6505,2025-03-19 00:00:00.000
11634,2025-03-19,USD,AUD,1.8266,1.8275,2025-03-19 00:00:00.000
11635,2025-03-19,USD,BRL,3.109,3.116,2025-03-19 00:00:00.000
11636,2025-03-19,USD,CAD,1.5533,1.5561,2025-03-19 00:00:00.000
11637,2025-03-19,USD,CNY,8.287,8.288,2025-03-19 00:00:00.000
11638,2025-03-19,USD,EUR,1.0033,1.0039,2025-03-19 00:00:00.000
11639,2025-03-19,USD,GBP,0.6391,0.64,2025-03-19 00:00:00.000
11640,2025-03-19,USD,JPY,117.15,117.162,2025-03-19 00:00:00.000
11641,2025-03-19,USD,MXN,10.061,10.066,2025-03-19 00:00:00.000
11642,2025-03-19,USD,SAR,3.7504,3.7538,2025-03-19 00:00:00.000
11643,2025-03-19,USD,VEB,1432.0,1432.03,2025-03-19 00:00:00.000
11644,2025-03-20,USD,ARS,3.66,3.6593,2025-03-20 00:00:00.000
11645,2025-03-20,USD,AUD,1.834,1.8333,2025-03-20 00:00:00.000
11646,2025-03-20,USD,BRL,3.115,3.1099,2025-03-20 00:00:00.000
11647,2025-03-20,USD,CAD,1.5669,1.5636,2025-03-20 00:00:00.000
11648,2025-03-20,USD,CNY,8.2871,8.2863,2025-03-20 00:00:00.000
11649,2025-03-20,USD,EUR,1.0074,1.0074,2025-03-20 00:00:00.000
11650,2025-03-20,USD,GBP,0.6391,0.6391,2025-03-20 00:00:00.000
11651,2025-03-20,USD,JPY,118.04,118.001,2025-03-20 00:00:00.000
11652,2025-03-20,USD,MXN,10.009,10.007,2025-03-20 00:00:00.000
11653,2025-03-20,USD,SAR,3.7504,3.7446,2025-03-20 00:00:00.000
11654,2025-03-20,USD,VEB,1445.0,1444.94,2025-03-20 00:00:00.000
11655,2025-03-21,USD,ARS,3.6099,3.6107,2025-03-21 00:00:00.000
11656,2025-03-21,USD,AUD,1.8426,1.8432,2025-03-21 00:00:00.000
11657,2025-03-21,USD,BRL,3.155,3.1579,2025-03-21 00:00:00.000
11658,2025-03-21,USD,CAD,1.5727,1.5807,2025-03-21 00:00:00.000
11659,2025-03-21,USD,CNY,8.2872,8.2874,2025-03-21 00:00:00.000
11660,2025-03-21,USD,EUR,1.0085,1.0086,2025-03-21 00:00:00.000
11661,2025-03-21,USD,GBP,0.6391,0.6391,2025-03-21 00:00:00.000
11662,2025-03-21,USD,JPY,118.39,118.4449,2025-03-21 00:00:00.000
11663,2025-03-21,USD,MXN,10.035,10.0429,2025-03-21 00:00:00.000
11664,2025-03-21,USD,SAR,3.7507,3.7589,2025-03-21 00:00:00.000
11665,2025-03-21,USD,VEB,1441.0,1441.02,2025-03-21 00:00:00.000
11666,2025-03-22,USD,ARS,3.6299,3.6294,2025-03-22 00:00:00.000
11667,2025-03-22,USD,AUD,1.8267,1.8263,2025-03-22 00:00:00.000
11668,2025-03-22,USD,BRL,3.1629,3.1539,2025-03-22 00:00:00.000
11669,2025-03-22,USD,CAD,1.5595,1.5511,2025-03-22 00:00:00.000
11670,2025-03-22,USD,CNY,8.287,8.2866,2025-03-22 00:00:00.000
11671,2025-03-22,USD,EUR,1.0185,1.018,2025-03-22 00:00:00.000
11672,2025-03-22,USD,GBP,0.6411,0.6409,2025-03-22 00:00:00.000
11673,2025-03-22,USD,JPY,118.57,118.492,2025-03-22 00:00:00.000
11674,2025-03-22,USD,MXN,9.9923,9.9879,2025-03-22 00:00:00.000
11675,2025-03-22,USD,SAR,3.7504,3.7464,2025-03-22 00:00:00.000
11676,2025-03-22,USD,VEB,1462.0,1461.95,2025-03-22 00:00:00.000
11677,2025-03-23,USD,ARS,3.6299,3.6307,2025-03-23 00:00:00.000
11678,2025-03-23,USD,AUD,1.8268,1.8274,2025-03-23 00:00:00.000
11679,2025-03-23,USD,BRL,3.1629,3.169,2025-03-23 00:00:00.000
11680,2025-03-23,USD,CAD,1.5596,1.5605,2025-03-23 00:00:00.000
11681,2025-03-23,USD,CNY,8.287,8.2873,2025-03-23 00:00:00.000
11682,2025-03-23,USD,EUR,1.0187,1.0194,2025-03-23 00:00:00.000
11683,2025-03-23,USD,GBP,0.6419,0.6421,2025-03-23 00:00:00.000
11684,2025-03-23,USD,JPY,118.59,118.616,2025-03-23 00:00:00.000
11685,2025-03-23,USD,MXN,9.99,9.9979,2025-03-23 00:00:00.000
11686,2025-03-23,USD,SAR,3.7504,3.7532,2025-03-23 00:00:00.000
11687,2025-03-23,USD,VEB,1462.0,1462.01,2025-03-23 00:00:00.000
11688,2025-03-24,USD,ARS,3.6299,3.6299,2025-03-24 00:00:00.000
11689,2025-03-24,USD,AUD,1.8277,1.8275,2025-03-24 00:00:00.000
11690,2025-03-24,USD,BRL,3.1629,3.156,2025-03-24 00:00:00.000
11691,2025-03-24,USD,CAD,1.5591,1.5508,2025-03-24 00:00:00.000
11692,2025-03-24,USD,CNY,8.287,8.2867,2025-03-24 00:00:00.000
11693,2025-03-24,USD,EUR,1.0188,1.0181,2025-03-24 00:00:00.000
11694,2025-03-24,USD,GBP,0.6419,0.6412,2025-03-24 00:00:00.000
11695,2025-03-24,USD,JPY,118.59,118.548,2025-03-24 00:00:00.000
11696,2025-03-24,USD,MXN,9.99,9.9819,2025-03-24 00:00:00.000
11697,2025-03-24,USD,SAR,3.7504,3.7427,2025-03-24 00:00:00.000
11698,2025-03-24,USD,VEB,1462.0,1461.95,2025-03-24 00:00:00.000
11699,2025-03-25,USD,ARS,3.62,3.6208,2025-03-25 00:00:00.000
11700,2025-03-25,USD,AUD,1.8245,1.8251,2025-03-25 00:00:00.000
11701,2025-03-25,USD,BRL,3.105,3.105,2025-03-25 00:00:00.000
11702,2025-03-25,USD,CAD,1.5638,1.5727,2025-03-25 00:00:00.000
11703,2025-03-25,USD,CNY,8.287,8.2871,2025-03-25 00:00:00.000
11704,2025-03-25,USD,EUR,1.0209,1.0215,2025-03-25 00:00:00.000
11705,2025-03-25,USD,GBP,0.6424,0.643,2025-03-25 00:00:00.000
11706,2025-03-25,USD,JPY,118.91,118.912,2025-03-25 00:00:00.000
11707,2025-03-25,USD,MXN,9.9588,9.9619,2025-03-25 00:00:00.000
11708,2025-03-25,USD,SAR,3.7504,3.7572,2025-03-25 00:00:00.000
11709,2025-03-25,USD,VEB,1461.0,1461.0699,2025-03-25 00:00:00.000
11710,2025-03-26,USD,ARS,3.64,3.6395,2025-03-26 00:00:00.000
11711,2025-03-26,USD,AUD,1.8233,1.8229,2025-03-26 00:00:00.000
11712,2025-03-26,USD,BRL,3.14,3.1389,2025-03-26 00:00:00.000
11713,2025-03-26,USD,CAD,1.573,1.5721,2025-03-26 00:00:00.000
11714,2025-03-26,USD,CNY,8.287,8.2863,2025-03-26 00:00:00.000
11715,2025-03-26,USD,EUR,1.0251,1.0248,2025-03-26 00:00:00.000
11716,2025-03-26,USD,GBP,0.6429,0.6424,2025-03-26 00:00:00.000
11717,2025-03-26,USD,JPY,119.93,119.917,2025-03-26 00:00:00.000
11718,2025-03-26,USD,MXN,10.0,9.9939,2025-03-26 00:00:00.000
11719,2025-03-26,USD,SAR,3.7504,3.7471,2025-03-26 00:00:00.000
11720,2025-03-26,USD,VEB,1500.0,1499.95,2025-03-26 00:00:00.000
11721,2025-03-27,USD,ARS,3.62,3.6208,2025-03-27 00:00:00.000
11722,2025-03-27,USD,AUD,1.8251,1.8253,2025-03-27 00:00:00.000
11723,2025-03-27,USD,BRL,3.1099,3.111,2025-03-27 00:00:00.000
11724,2025-03-27,USD,CAD,1.5804,1.5806,2025-03-27 00:00:00.000
11725,2025-03-27,USD,CNY,8.287,8.2873,2025-03-27 00:00:00.000
11726,2025-03-27,USD,EUR,1.0246,1.0248,2025-03-27 00:00:00.000
11727,2025-03-27,USD,GBP,0.6437,0.6444,2025-03-27 00:00:00.000
11728,2025-03-27,USD,JPY,120.34,120.378,2025-03-27 00:00:00.000
11729,2025-03-27,USD,MXN,10.015,10.0239,2025-03-27 00:00:00.000
11730,2025-03-27,USD,SAR,3.7509,3.7528,2025-03-27 00:00:00.000
11731,2025-03-27,USD,VEB,1493.0,1493.02,2025-03-27 00:00:00.000
11732,2025-03-28,USD,ARS,3.64,3.6396,2025-03-28 00:00:00.000
11733,2025-03-28,USD,AUD,1.8115,1.8109,2025-03-28 00:00:00.000
11734,2025-03-28,USD,BRL,3.1299,3.1219,2025-03-28 00:00:00.000
11735,2025-03-28,USD,CAD,1.5876,1.5831,2025-03-28 00:00:00.000
