addressid,addressline1,addressline2,city,stateprovinceid,postalcode,spatiallocation,rowguid,modifieddate
29680,"148, avenue du QuÃÂ©bec",,Paris,161,75016,<memory at 0x0000022A9A05E080>,b7225554-1581-4142-8cd7-171cf6c1afaf,2024-12-20 10:09:29.423
29681,6891 Relis Valley Road,,Santa Monica,9,90401,<memory at 0x0000022A9A05E140>,e220e1bf-dead-4542-b614-4ebb75bce4e8,2025-05-17 00:00:00.000
29682,1247 Violet Ct,,Stoke-on-Trent,14,AS23,<memory at 0x0000022A9A05E200>,8fdee6aa-8450-4534-82dc-c046e1b74971,2024-12-30 00:00:00.000
29683,Zollhof 4822,,Ingolstadt,8,85049,<memory at 0x0000022A9A05E2C0>,70415326-4b18-4a21-a1af-2d6abdf0e8fa,2024-10-14 00:00:00.000
29684,"1090, quai de Grenelle",,Paris,161,75012,<memory at 0x0000022A9A05E380>,6028d492-522c-4a97-b342-d24803c62bed,2024-12-20 10:09:29.423
29685,2313 Santa Cruz Drive,,Berkeley,9,94704,<memory at 0x0000022A9A05E440>,07653865-14a5-4cf1-acee-cc1f02f6b3e6,2024-08-11 00:00:00.000
29686,857 San Simeon Drive,,Melton,77,3337,<memory at 0x0000022A9A05E500>,eafbb08c-185c-4257-a97a-775fcb9cb0b8,2023-12-26 00:00:00.000
29687,5009 Grasswood Circle,,Lemon Grove,9,91945,<memory at 0x0000022A9A05E5C0>,fb11f1a4-b44d-4586-b4ef-554133a8b0d9,2024-11-08 00:00:00.000
29688,"88, impasse Notre-Dame",,Morangis,177,91420,<memory at 0x0000022A9A05E680>,4f51981d-7741-4746-a0d5-255747a2447f,2024-12-20 10:09:29.423
29689,1644 Via Media,,Oxford,14,OX1,<memory at 0x0000022A9A05E740>,9b0bc9c2-258b-4055-8513-2f62fede5ddf,2024-12-04 00:00:00.000
29690,3340 Baywood Drive,,Corvallis,58,97330,<memory at 0x0000022A9A05E800>,a72f9b0f-5a3a-4f6d-be45-c1da9124e48f,2025-05-01 00:00:00.000
29691,Zimmerstr 137,,Berlin,19,13441,<memory at 0x0000022A9A05E8C0>,f08a21cc-176a-440a-bbf0-7eb54c9a7d01,2023-08-25 00:00:00.000
29692,3269 Fourth St.,,Caloundra,64,4551,<memory at 0x0000022A9A05E980>,36b366d0-6f2b-41c5-be53-bedc09d8c317,2024-04-20 00:00:00.000
29693,7537 Kaski Lane,,Cliffside,7,V8Y 1L1,<memory at 0x0000022A9A05EA40>,4bc5a1d7-0e02-4d3b-8c7c-70911b60bc6c,2025-04-29 00:00:00.000
29694,8778 So. Silver Spring,,El Cajon,9,92020,<memory at 0x0000022A9A05EB00>,0775e814-f803-4091-96d2-ba161300a35b,2023-08-10 00:00:00.000
29695,4289 Wellington Avenue,,Warrington,14,WA3 7BH,<memory at 0x0000022A9A05EBC0>,8731d86a-d8fb-4b25-8476-a6eb25b4effe,2024-12-20 00:00:00.000
29696,3478 Liana Lane,,Bremerton,79,98312,<memory at 0x0000022A9A05EC80>,01127c5c-7ca0-4a74-b157-d6795f4f30d2,2024-02-25 00:00:00.000
29697,"119, rue Marbeuf",,Villeneuve-d'Ascq,145,59491,<memory at 0x0000022A9A05ED40>,fc86e846-76ce-4bc2-952e-6dd78fb7e8e1,2024-12-20 10:09:29.423
29698,6936 Andrews Drive,,San Diego,9,92102,<memory at 0x0000022A9A05EE00>,aa10191a-bb60-44c8-a4fc-7f1dbf8fd792,2024-10-26 00:00:00.000
29699,782 Veale Avenue,,Bellflower,9,90706,<memory at 0x0000022A9A05EEC0>,d19b47a9-e05c-4207-955b-db3fef6b119e,2023-12-16 00:00:00.000
29700,1342 Isla Bonita,,Woodland Hills,9,91364,<memory at 0x0000022A9A05EF80>,e38248e4-c4e9-4479-9324-9dea77842f66,2023-11-20 00:00:00.000
29701,7710 Pine St,,Milwaukie,58,97222,<memory at 0x0000022A9A05F040>,2d4fa465-2a4c-4bad-906a-d44be38d0958,2024-12-04 00:00:00.000
29702,9713 Amhurst Way,,Glendale,9,91203,<memory at 0x0000022A9A05F100>,15407d4b-f33a-43b6-9803-8da8517b9cd9,2024-08-27 00:00:00.000
29703,1174 Royal Ann Lane,,Matraville,50,2036,<memory at 0x0000022A9A05F1C0>,ac06b7f1-cbe6-4fe9-8edf-5bc6291cc3d5,2024-07-12 00:00:00.000
29704,8991 Olivera,,Redmond,79,98052,<memory at 0x0000022A9A05F280>,87df2bb6-0fe8-43ee-83dd-4bcd10fe66d0,2024-07-24 00:00:00.000
29705,"8858, avenue de Villiers",,Courbevoie,178,92400,<memory at 0x0000022A9A05F340>,2855a86f-383e-4809-a84a-0686c2716edc,2024-12-20 10:09:29.423
29706,"4, allÃÂ©e des Princes",,Bobigny,179,93000,<memory at 0x0000022A9A05F400>,88ad5155-f823-41f5-933c-85ebbf230884,2024-12-20 10:09:29.423
29707,4910 Melinda Court,,Rhodes,50,2138,<memory at 0x0000022A9A05F4C0>,26d1d14d-632b-46ce-be25-ec63b8bf7ed9,2023-04-07 00:00:00.000
29708,3098 Seabourne Ct,,Malabar,50,2036,<memory at 0x0000022A9A05F580>,62834d8d-7dbe-4080-b01c-eac9a86a106c,2023-10-27 00:00:00.000
29709,9335 Wilke Drive,,Wollongong,50,2500,<memory at 0x0000022A9A05F640>,aea13adf-cb09-4172-a790-734020ad0302,2025-02-02 00:00:00.000
29710,2614 Park Glen Ct.,,Watford,14,WA3,<memory at 0x0000022A9A05F700>,684f027d-73d8-45ca-8d54-427b9d094266,2024-05-10 00:00:00.000
29711,782 Veale Avenue,,Oakland,9,94611,<memory at 0x0000022A9A05F7C0>,c29660c6-d7f5-4888-8839-1d01d736bc98,2025-04-03 00:00:00.000
29712,8605 Flamingo Dr,,Metchosin,7,V9,<memory at 0x0000022A9A05F880>,ab61146a-b28e-4389-b8b0-352c9f9d7e2b,2025-01-19 00:00:00.000
29713,8391 Olivera,,Metchosin,7,V9,<memory at 0x0000022A9A05F940>,6f179ddb-1894-4b53-897a-fcce4462df81,2025-04-24 00:00:00.000
29714,5431 Bella Avenue,,Milton Keynes,14,MK8 8ZD,<memory at 0x0000022A9A05FA00>,f96c198f-6188-41f3-b82b-09181209ac4a,2024-07-20 00:00:00.000
29715,5254 Daylight Place,,Chula Vista,9,91910,<memory at 0x0000022A9A05FAC0>,db77d636-d316-4f0a-b1b4-e03688d969c5,2024-04-30 00:00:00.000
29716,"2222, rue Ste-HonorÃÂ©",,Tremblay-en-France,179,93290,<memory at 0x0000022A9A05FB80>,9ad37cf1-6209-4b68-aa9c-e749f998c963,2024-12-20 10:09:29.423
29717,7706 California St.,,Warrington,14,WA1,<memory at 0x0000022A9A05FC40>,ece67a29-e7a4-408c-ae29-20bd26e745c8,2024-03-24 00:00:00.000
29718,1463 Lincoln Dr,,Lane Cove,50,1597,<memory at 0x0000022A9A05FD00>,587d6bcd-9a56-4065-a8c6-cb42b360356b,2023-06-05 00:00:00.000
29719,1226 Shoenic,,Silverwater,50,2264,<memory at 0x0000022A9A05FDC0>,75d257ae-58bd-42bb-91ea-9d020e0fd765,2022-10-02 00:00:00.000
29720,237 Ashley Way,,London,14,C2H 7AU,<memory at 0x0000022A9A05FE80>,b775eb2e-2ed0-487b-a18c-4e6112c59433,2024-04-01 00:00:00.000
29721,6509 California Street,,Burbank,9,91502,<memory at 0x0000022A9A05FF40>,b39bb14e-14bc-46d0-add0-65629edd8c1f,2025-05-19 00:00:00.000
29722,"11, quai de lÃÂ´ Iton",,Saint Ouen,103,17490,<memory at 0x0000022A9A06C040>,96d4523c-4591-4ca5-a890-1dc4f4998164,2024-12-20 10:09:29.423
29723,9355 Stanley Dollar Dr.,,Warrington,14,WA3 7BH,<memory at 0x0000022A9A06C100>,8558a2ee-7078-4532-8709-f84e48c1307b,2025-04-20 00:00:00.000
29724,7496 Sunset Meadows,,Los Angeles,9,90012,<memory at 0x0000022A9A06C1C0>,183c01eb-32bf-4931-b867-e50ddef0f9e8,2023-12-15 00:00:00.000
29725,9836 Hanson Lane,,Berkeley,9,94704,<memory at 0x0000022A9A06C280>,7b0d935a-cf61-49cb-b22d-824f4cc16644,2024-05-26 00:00:00.000
29726,Marketplatz 64,,Stuttgart,70,70452,<memory at 0x0000022A9A06C340>,c65adbe4-13d4-404a-a809-4b4c06e7a7d0,2025-04-12 00:00:00.000
29727,7791 Black Pine Lane,,Coronado,9,92118,<memory at 0x0000022A9A06C400>,bf442289-73ca-469b-aac8-f9a59cee1d57,2025-05-06 00:00:00.000
29728,9032 Santa Fe,,Sydney,50,1002,<memory at 0x0000022A9A06C4C0>,afecd03c-bc9f-4e50-aee2-3986137c6030,2023-01-08 00:00:00.000
29729,2237 Boca Raton Court,,Shawnee,7,V9B 5T2,<memory at 0x0000022A9A06C580>,1e05d042-1c74-41e4-a445-efc6aeff2c83,2023-03-29 00:00:00.000
29730,3732 Camino Norte,,Yakima,79,98901,<memory at 0x0000022A9A06C640>,6e1c2780-d013-4f00-863a-bfdd92dded88,2024-08-28 00:00:00.000
29731,9846 Powell Drive,,Long Beach,9,90802,<memory at 0x0000022A9A06C700>,3b10de85-4d20-4d08-8d69-d5d1fa95e71c,2024-08-26 00:00:00.000
29732,"8, avenue de Norvege",,Paris,161,75002,<memory at 0x0000022A9A06C7C0>,c3e569af-8242-418c-abb1-c770ff2e3c29,2024-12-20 10:09:29.423
29733,"48, rue Montcalm",,Dunkerque,145,59140,<memory at 0x0000022A9A06C880>,fcdf3841-57e2-4971-902e-1a7b0932bfdf,2024-12-20 10:09:29.423
29734,1596 Bryce Dr,,Lynnwood,79,98036,<memory at 0x0000022A9A06C940>,3c60726b-a64f-448a-884a-3d0a8dda5c13,2025-05-30 00:00:00.000
29735,"37, rue Faubourg St Antoine",,Paris,161,75016,<memory at 0x0000022A9A06CA00>,df29bb1a-c600-4a03-9def-6a0580a65059,2024-12-20 10:09:29.423
29736,"94, avenue du Port",,Croix,145,59170,<memory at 0x0000022A9A06CAC0>,88d32f4a-cb27-4cb4-b176-bb69f3359297,2024-12-20 10:09:29.423
29737,7964 Gentrytown Drive,,Port Orchard,79,98366,<memory at 0x0000022A9A06CB80>,b6469034-db15-43c9-8b54-b55aa0a3d625,2024-11-10 00:00:00.000
29738,Hochstr 8444,,MÃÂ¼hlheim,20,63151,<memory at 0x0000022A9A06CC40>,9463b05c-4659-49fe-8caa-5bfdb166e00f,2023-04-23 00:00:00.000
29739,Hunzinger Allee 292,,Kassel,19,34117,<memory at 0x0000022A9A06CD00>,248272e4-6d1e-47f7-87c2-0619893f1ddf,2024-04-14 00:00:00.000
29740,4866 Sequoia Woods Pl.,,Hobart,71,7001,<memory at 0x0000022A9A06CDC0>,03d73469-d572-42e0-8020-ad3d04b4eeab,2024-01-19 00:00:00.000
29741,9245 Escobar,,Burien,79,98168,<memory at 0x0000022A9A06CE80>,d0bb5fda-ee19-4a82-a41b-fbd2d824ebf7,2022-11-05 00:00:00.000
29742,4159 Apple Drive,,Bellflower,9,90706,<memory at 0x0000022A9A06CF40>,b51781e6-da34-48e3-bafb-9743eda73064,2022-07-14 00:00:00.000
29743,3692 Morales,,Kirkland,79,98033,<memory at 0x0000022A9A06D000>,addf3b87-6fc8-489d-8170-0efb46446213,2024-02-06 00:00:00.000
29744,2245 Fairfield Ave,,Rockhampton,64,4700,<memory at 0x0000022A9A06D0C0>,fcfeb775-9546-4ba0-b0aa-25c246ce7c25,2025-01-30 00:00:00.000
29745,Husemann StraÃÅ¸e 2464,,Werne,53,59368,<memory at 0x0000022A9A06D180>,83091f69-9a62-42cd-9c51-2de881fc3637,2024-10-23 00:00:00.000
29746,8859 Wood Ranch Circle,,San Diego,9,92102,<memory at 0x0000022A9A06D240>,eda2e241-86a0-44cf-a3e8-0ac171d59f0e,2024-11-09 00:00:00.000
29747,6291 Withersed Lane,,East Brisbane,64,4169,<memory at 0x0000022A9A06D300>,687ddec9-144b-4985-8da3-68e621c79488,2025-03-04 00:00:00.000
29748,5826 Norman Avenue,,Puyallup,79,98371,<memory at 0x0000022A9A06D3C0>,0d9229c8-ec45-4a77-ba24-e1240fe0a176,2023-05-11 00:00:00.000
29749,3904 Piedra Drive,,Sooke,7,V0,<memory at 0x0000022A9A06D480>,1946a342-2421-45e2-b21f-9875d963ac57,2023-05-18 00:00:00.000
29750,"55, rue de Courtaboeuf",,Chatou,164,78400,<memory at 0x0000022A9A06D540>,236feeec-ad8e-4190-bb97-72694beaf8eb,2024-12-20 10:09:29.423
29751,4932 La Jolla,,Haney,7,V2W 1W2,<memory at 0x0000022A9A06D600>,ca22384c-ad84-436e-8f16-6a435098fecc,2024-07-29 00:00:00.000
29752,"68, impasse Notre-Dame",,Saint-Denis,179,93400,<memory at 0x0000022A9A06D6C0>,bd799366-a5af-448e-b6ff-41ef2981a350,2024-12-20 10:09:29.423
29753,7882 Las Lomas Way,,Redmond,79,98052,<memory at 0x0000022A9A06D780>,5263a041-f788-46b0-8abd-95326c2395f5,2024-07-03 00:00:00.000
29754,589 Woodcrest Drive,,Newcastle,50,2300,<memory at 0x0000022A9A06D840>,168afc4e-28bf-4e24-8180-0d3590de4051,2023-11-10 00:00:00.000
29755,6467 Buena Vista,,Bury,14,PE17,<memory at 0x0000022A9A06D900>,6b113990-eeb0-4872-a886-0602a86f391f,2024-08-09 00:00:00.000
29756,4137 Garcia Ranch Road,,Cranbourne,77,3977,<memory at 0x0000022A9A06D9C0>,15630b42-abad-43bf-9810-992dfb995a82,2025-02-16 00:00:00.000
29757,9671 Leewood Place,,San Diego,9,92102,<memory at 0x0000022A9A06DA80>,7a4f019b-a785-4bcc-b5f5-c6048c6f28fa,2024-10-16 00:00:00.000
29758,6200 Mt. Pisgah,,Cambridge,14,CB4 4BZ,<memory at 0x0000022A9A06DB40>,80dc032c-a5de-4403-abdc-e59ae1b5822c,2025-03-06 00:00:00.000
29759,6107 Westwood Dr,,Rhodes,50,2138,<memory at 0x0000022A9A06DC00>,6927b5e3-7dc8-4421-8cea-ba2afbf7a5b5,2024-11-01 00:00:00.000
29760,1168 Escobar,,Woodland Hills,9,91364,<memory at 0x0000022A9A06DCC0>,1d19e328-2900-434e-8be4-1bef755e1c50,2024-10-29 00:00:00.000
29761,7281 Barberry Court,,Sooke,7,V0,<memory at 0x0000022A9A06DD80>,7ae77bcb-ec2c-4419-98f4-d90dabf455be,2025-02-23 00:00:00.000
29762,8812 Dianda Dr.,,Townsville,64,4810,<memory at 0x0000022A9A06DE40>,0ab047ee-7f14-4050-8f89-9461d015a418,2023-10-19 00:00:00.000
29763,Carlsplatz 123,,Hamburg,19,22001,<memory at 0x0000022A9A06DF00>,237340a7-993b-4d64-a434-c2f618453faa,2022-09-30 00:00:00.000
29764,9030 Louisiana Dr.,,Long Beach,9,90802,<memory at 0x0000022A9A06DFC0>,fd882790-c3cc-4e66-b754-492974019b79,2024-07-01 00:00:00.000
29765,1996 Sand Pointe Lane,,Bremerton,79,98312,<memory at 0x0000022A9A06E080>,04b5ae0d-a6b3-4ddd-b277-125147d8590d,2025-02-17 00:00:00.000
29766,"14, rue de Cambrai",,Roissy en Brie,163,77680,<memory at 0x0000022A9A06E140>,88b214e1-d164-4d75-ad2c-0c02c647821c,2024-12-20 10:09:29.423
29767,"81, place de Fontenoy",,Paris,161,75019,<memory at 0x0000022A9A06E200>,3717bbd2-7c88-42a2-b6bc-409284a634a7,2024-12-20 10:09:29.423
29768,Zollstr 680,Verkaufsabteilung,Berlin,70,12171,<memory at 0x0000022A9A06E2C0>,109268cf-68da-4c87-a4e5-beb3a077a135,2025-05-23 00:00:00.000
29769,Zur Lindung 78,,Berlin,20,10791,<memory at 0x0000022A9A06E380>,320ad73d-e0d5-4ad9-b65b-90a995a64a8b,2024-09-07 00:00:00.000
29770,5875 Providence Dr.,,Berks,14,SL4 1RH,<memory at 0x0000022A9A06E440>,911caaa1-fc80-4aec-a815-790fd83d72b3,2025-05-08 00:00:00.000
29771,5274 Holbrook Dr,,Milton Keynes,14,MK8 8ZD,<memory at 0x0000022A9A06E500>,16500688-2f64-4426-a570-6fec65242288,2024-03-06 00:00:00.000
29772,Auf dem Ufer 764,,Paderborn,53,33098,<memory at 0x0000022A9A06E5C0>,8fa27030-b76e-4936-95bc-6d903d1c401a,2022-06-09 00:00:00.000
29773,7932 Hope Drive,,Seaford,77,3198,<memory at 0x0000022A9A06E680>,8b396d6b-e2e4-4ea7-a059-8ee2da81211c,2023-08-19 00:00:00.000
29774,59 Sharon Place,,Woodburn,58,97071,<memory at 0x0000022A9A06E740>,949faf3a-8d9e-44e7-bc54-ef8a495ebef3,2023-06-07 00:00:00.000
29775,6133 Balhan Dr.,,Beverly Hills,9,90210,<memory at 0x0000022A9A06E800>,4f603f41-53cd-48f7-81fd-faafedcedf21,2025-01-06 00:00:00.000
29776,6681 Pestana Way,,Fremont,9,94536,<memory at 0x0000022A9A06E8C0>,0affc9e8-91e4-444d-87f7-75dddec021aa,2024-10-28 00:00:00.000
29777,5407 Oakgrove,,London,14,SW8 4BG,<memory at 0x0000022A9A06E980>,ce6ff842-0bda-47e6-84c1-3393011239d9,2024-12-25 00:00:00.000
29778,4250 Huston Rd,,Langley,7,V3A 4R2,<memory at 0x0000022A9A06EA40>,dedbf67e-f327-4560-b8a1-71c77d278a2e,2024-02-08 00:00:00.000
29779,Kappellweg 675,,MÃÂ¼nster,70,48001,<memory at 0x0000022A9A06EB00>,7a15ab9b-54dd-4673-91e8-e01c36404637,2025-06-25 00:00:00.000
29780,1127 Wellington Avenue,,Salem,58,97301,<memory at 0x0000022A9A06EBC0>,4c5eddc4-1bb8-4008-8955-0ea99c31a764,2023-06-11 00:00:00.000
29781,"00, rue Saint-Lazare",,Dunkerque,145,59140,<memory at 0x0000022A9A06EC80>,e26bb4b0-779a-48d9-8ad8-0c67ad513f82,2024-12-20 10:09:29.423
29782,RotthÃÂ¤user Weg 22,,Leipzig,53,04139,<memory at 0x0000022A9A06ED40>,0f823e32-882e-43c2-bbe5-669926ded5c6,2024-08-29 00:00:00.000
29783,4535 Sun Hill Lane,,Berkeley,9,94704,<memory at 0x0000022A9A06EE00>,c2d62ecc-1edb-4811-ac41-382a51f668fd,2025-01-26 00:00:00.000
29784,8950 Glenwood Dr.,,Concord,9,94519,<memory at 0x0000022A9A06EEC0>,f71ffe8e-a3de-41bc-aaae-4a7ae6ffce63,2025-01-31 00:00:00.000
29785,8736 E. 62nd Street,,Concord,9,94519,<memory at 0x0000022A9A06EF80>,fa52c2d7-8f63-48b6-8da6-174b5912158a,2023-11-03 00:00:00.000
29786,8909 Chestnut Ave.,,Port Macquarie,50,2444,<memory at 0x0000022A9A06F040>,9cafa66a-2e25-4498-810b-14316df3cd57,2022-10-07 00:00:00.000
29787,6814 Gatewood Court,,La Jolla,9,92806,<memory at 0x0000022A9A06F100>,c0b050c2-2672-4013-b18a-17a0025c6ea8,2025-03-08 00:00:00.000
29788,1915 Seawind Dr.,,Stoke-on-Trent,14,AS23,<memory at 0x0000022A9A06F1C0>,fc25a714-506b-47f2-86cf-494d00d3d4f7,2025-04-17 00:00:00.000
29789,"56, route de Marseille",,Paris,161,75012,<memory at 0x0000022A9A06F280>,0d97d72c-a17c-4388-b4c5-b695e9462867,2024-12-20 10:09:29.423
29790,6854 Veale Ave.,,Cliffside,7,V8Y 1L1,<memory at 0x0000022A9A06F340>,5f3213f4-63f0-46ba-a5ac-6d45ad76c1f7,2022-12-08 00:00:00.000
29791,4701 Mt. Dell Drive,,Geelong,77,3220,<memory at 0x0000022A9A06F400>,6abfcbec-f654-4e5b-8508-8cbc2fe025d0,2023-12-25 00:00:00.000
29792,5186 Oeffler Ln.,,Beaverton,58,97005,<memory at 0x0000022A9A06F4C0>,7aea45ce-ecad-482f-81cd-df0c7ad2198d,2024-02-16 00:00:00.000
29793,1870 Blue Ridge Dr.,,Leeds,14,LE18,<memory at 0x0000022A9A06F580>,73a55ecc-f6f4-4ee1-8c9f-d78152282e94,2023-10-24 00:00:00.000
29794,8136 Guadalajara,,Lebanon,58,97355,<memory at 0x0000022A9A06F640>,a98f2b4d-4f97-4027-9290-0dae8b4f9642,2025-04-01 00:00:00.000
29795,9592 Adelia Court,,West Sussex,14,RH15 9UD,<memory at 0x0000022A9A06F700>,f082957c-c58a-4ea5-8a69-bc429ba3e2bf,2025-05-22 00:00:00.000
29796,7392 Coachman Place,,Rockhampton,64,4700,<memory at 0x0000022A9A06F7C0>,4aeba98d-20d8-47c4-9137-65bdec8741de,2022-10-08 00:00:00.000
29797,9377 Detroit Ave,,Haney,7,V2W 1W2,<memory at 0x0000022A9A06F880>,969bc95b-f4e9-402c-86fb-17b90032adec,2024-10-25 00:00:00.000
29798,1301 Burwood Way,,Darlinghurst,50,2010,<memory at 0x0000022A9A06F940>,6dc80667-e3c2-4f66-b802-9fe8d7a43b1a,2024-12-26 00:00:00.000
29799,3425 El Verano,,Goulburn,50,2580,<memory at 0x0000022A9A06FA00>,47f3f733-ab3d-4536-afff-3454224c50b2,2022-11-11 00:00:00.000
29800,2582 California Street,,Rockhampton,64,4700,<memory at 0x0000022A9A06FAC0>,245ff3c8-65e8-4707-9d29-28e6eb3d172a,2024-10-04 00:00:00.000
29801,4077 Chinquapin Ct,,Burien,79,98168,<memory at 0x0000022A9A06FB80>,ba1b8f59-31c7-43bd-aeef-114317bd12eb,2025-02-19 00:00:00.000
29802,7535 Roanoke Drive,,Vancouver,7,V7L 4J4,<memory at 0x0000022A9A06FC40>,9286c4b5-fe6f-46f1-ba57-59ee2f1ec484,2024-11-21 00:00:00.000
29803,1941 Hacienda,,West Covina,9,91791,<memory at 0x0000022A9A06FD00>,1fb75347-5e7d-4ad1-8699-933be761fdfc,2025-03-25 00:00:00.000
29804,8309 Colonial Way,,Woodland Hills,9,91364,<memory at 0x0000022A9A06FDC0>,13652200-b71b-4915-ae51-9149dd529773,2024-01-25 00:00:00.000
29805,313 Ladera,,San Gabriel,9,91776,<memory at 0x0000022A9A06FE80>,15e0c5a9-f713-4f79-bb06-583637d5e892,2024-07-05 00:00:00.000
29806,3785 Treat Blvd.,,Melbourne,77,3000,<memory at 0x0000022A9A06FF40>,0468a251-1bdb-40a7-8539-a81773aec9ca,2023-08-14 00:00:00.000
29807,9590 Galloway Dr,,Grossmont,9,91941,<memory at 0x0000022A9A084040>,a98b3fd1-138c-4aa9-837b-2edf9f90d5b1,2024-08-17 00:00:00.000
29808,2862 Pinehurst Court,,Birmingham,14,B29 6SL,<memory at 0x0000022A9A084100>,4fa61137-1c4e-48ef-9f27-fe8f768063d5,2024-11-26 00:00:00.000
29809,"5, rue Malar",,Lille,145,59000,<memory at 0x0000022A9A0841C0>,1a2db330-9471-4799-8bf2-47efb275bb90,2024-12-20 10:09:29.423
29810,Hauptstr 6142,,Sulzbach Taunus,70,66272,<memory at 0x0000022A9A084280>,07870dae-d31b-431e-8eb0-8c88a0b93e4f,2025-05-08 00:00:00.000
29811,5283 Rishell Ct.,,Kirkby,14,KB9,<memory at 0x0000022A9A084340>,007abecf-521c-4038-856b-53731d441c05,2023-02-14 00:00:00.000
29812,451 Buskirk Ave.,,Downey,9,90241,<memory at 0x0000022A9A084400>,e48a8599-6b7c-4a75-bfce-dee3dc2eb6dc,2024-07-29 00:00:00.000
29813,7806 Reliez Valley Ct.,,Rhodes,50,2138,<memory at 0x0000022A9A0844C0>,40ff1be0-0dd6-41fa-8306-fb44370140aa,2024-07-18 00:00:00.000
29814,6946 Ridge Circle,,North Ryde,50,2113,<memory at 0x0000022A9A084580>,faee901b-2f50-4847-b15f-2ab005ce0ac8,2023-02-11 00:00:00.000
29815,8101 Little Dr.,,Melbourne,77,3000,<memory at 0x0000022A9A084640>,55d779fd-5428-4da4-aef9-4e514d8750e9,2023-08-29 00:00:00.000
29816,"10, place Beaubernard",,Verrieres Le Buisson,177,91370,<memory at 0x0000022A9A084700>,23cf8fdc-f1bd-4ce2-a07c-d6acc69bc0d0,2024-12-20 10:09:29.423
29817,8314 Brandywine Way,,San Diego,9,92102,<memory at 0x0000022A9A0847C0>,007897be-71a3-48e6-a449-63695d3965fd,2025-05-06 00:00:00.000
29818,2262 Kirkwood Ct.,,Springwood,50,2777,<memory at 0x0000022A9A084880>,47345354-4d07-43d3-ab7b-97e277c4eb61,2024-08-22 00:00:00.000
29819,8354 Ponderosa Drive,,Santa Monica,9,90401,<memory at 0x0000022A9A084940>,9fe2a291-b35f-469d-bc02-ec1376ced364,2022-09-05 00:00:00.000
29820,Erlenweg 2,,Ingolstadt,8,85049,<memory at 0x0000022A9A084A00>,97a39398-fedd-4cf6-8c56-e994644fcd3b,2024-12-10 00:00:00.000
29821,7874 Santa Barbara Rd.,,London,14,E17 6JF,<memory at 0x0000022A9A084AC0>,fcec1935-b81e-4c53-a870-1560c41ecaad,2024-12-08 00:00:00.000
29822,2613 West I St.,,Beaverton,58,97005,<memory at 0x0000022A9A084B80>,a08fd7d9-ea8c-4705-a11a-2951d7fb4be5,2024-11-22 00:00:00.000
29823,9636 Palisade Court,,Colma,9,94014,<memory at 0x0000022A9A084C40>,8d2e3ffb-635e-49bc-83ba-dc5683a3acab,2024-11-02 00:00:00.000
29824,Am Karlshof 2500,,Offenbach,70,63009,<memory at 0x0000022A9A084D00>,c9405c3c-e776-4a1a-bf32-9e220a36260b,2023-04-04 00:00:00.000
29825,6781 San Jose Ave,,Matraville,50,2036,<memory at 0x0000022A9A084DC0>,a1da688f-764d-4c6a-b257-0fb3df393d42,2024-08-26 00:00:00.000
29826,3248 Birdhaven Court,,East Brisbane,64,4169,<memory at 0x0000022A9A084E80>,201060cb-f2d7-4a03-8907-02199450ad3b,2023-09-14 00:00:00.000
29827,6514 Las Juntas Way,,South Melbourne,77,3205,<memory at 0x0000022A9A084F40>,312e154c-853d-44fc-bc0b-f3023eae9be6,2022-08-01 00:00:00.000
29828,5090 Pepperidge Way,,Melton,77,3337,<memory at 0x0000022A9A085000>,93a06360-ec3c-4002-8543-e10ca77130d9,2024-05-19 00:00:00.000
29829,878 Amador Ct,,Burbank,9,91502,<memory at 0x0000022A9A0850C0>,36753c7e-f49a-4078-8a9a-cb56c95d3b0f,2024-11-30 00:00:00.000
29830,6538 Camelback Road,,Colma,9,94014,<memory at 0x0000022A9A085180>,0763ac59-a367-484c-9b53-031acddf6c8e,2024-07-23 00:00:00.000
29831,2100 Linton Terr,,Wollongong,50,2500,<memory at 0x0000022A9A085240>,52f03652-52cc-4c82-847d-ab73b8512a41,2023-10-24 00:00:00.000
29832,4082 Virginia Hills,,Issaquah,79,98027,<memory at 0x0000022A9A085300>,ac9fa0b8-de31-4d2c-928e-f2457d2b42dc,2023-12-12 00:00:00.000
29833,5577 Laredo,,Vancouver,7,V7L 4J4,<memory at 0x0000022A9A0853C0>,986c5baa-c35a-4db9-b12a-5658eefb055c,2024-02-11 00:00:00.000
29834,1692 Detroit Ave,,San Carlos,9,94070,<memory at 0x0000022A9A085480>,a006966c-b98f-41fa-a276-d2f373a8c87a,2024-08-11 00:00:00.000
29835,"9944/998, rue Faubourg St Antoine",,Saint Germain en Laye,164,78100,<memory at 0x0000022A9A085540>,39185188-d5a3-4bd1-9bf5-c7933de5ae31,2024-12-20 10:09:29.423
29836,3441 Wellington Ct.,,Oak Bay,7,V8P,<memory at 0x0000022A9A085600>,506e7191-dad9-4c9e-9687-be1b3c2f2ad9,2024-07-11 00:00:00.000
29837,9809 Cardinet Drive,,Langford,7,V9,<memory at 0x0000022A9A0856C0>,5c6d889f-558d-4f6a-84c5-29b95b5b21a4,2024-07-27 00:00:00.000
29838,9362 Akyn Rock Drive,,Perth,66,6006,<memory at 0x0000022A9A085780>,8be2603b-6711-4f22-ad34-4fd2bdacf65a,2024-12-17 00:00:00.000
